# concept_id	english_anchor	gloss
c10566	nearby	adv
c10567	palimpsest	noun
c10568	glarus	
c10569	grisons	
c10570	jura	
c10571	lucerne	
c10572	neuchâtel	
c10573	nidwalden	
c10574	obwalden	
c10575	schaffhausen	
c10576	schwyz	
c10577	solothurn	
c10578	st. gallen	
c10579	thurgau	
c10580	ticino	
c10581	finite	adj
c10582	uri	
c10583	infinite	adj
c10584	valais	
c10585	vaud	
c10586	zug	
c10587	new year's resolution	noun
c10588	feral	adj
c10589	neo-	
c10590	necro-	
c10591	hypno-	
c10592	geo-	
c10593	biblio-	
c10594	aero-	
c10595	political prisoner	noun
c10596	concentration camp	noun
c10597	astro-	
c10598	aqua-	
c10599	black magic	noun
c10600	whiskey	noun
c10601	-ly	
c10602	-ing	
c10603	light year	noun
c10604	clockwise	adv
c10605	clockwise	adj
c10606	anticlockwise	adj
c10607	anticlockwise	adv
c10608	parsec	noun
c10609	thor	
c10610	battle	noun
c10611	battle	verb
c10612	anastylosis	noun
c10613	refugee	noun
c10614	home country	noun
c10615	match	noun
c10616	match	verb
c10617	apprehend	verb
c10618	friendly fire	noun
c10619	apprehension	noun
c10620	apprentice	noun
c10621	approach	verb
c10622	approach	noun
c10623	approaching	noun
c10624	approbation	noun
c10625	appropriate	verb
c10626	appropriate	adj
c10627	nuke	noun
c10628	nuke	verb
c10629	object	noun
c10630	object	verb
c10631	alcoholic	noun
c10632	alcoholic	adj
c10633	nonalcoholic	adj
c10634	bistro	noun
c10635	de rigueur	adj
c10636	maglev	noun
c10637	magnetic levitation	noun
c10638	bruschetta	noun
c10639	noughties	noun
c10640	fire up	verb
c10641	on fire	
c10642	euro-	
c10643	dysphemism	noun
c10644	fish and chips	noun
c10645	fry	verb
c10646	fry	noun
c10647	carol	noun
c10648	carol	verb
c10649	hatter	noun
c10650	tour de force	noun
c10651	rosemary	noun
c10652	home plate	noun
c10653	your majesty	
c10654	your highness	
c10655	glory	noun
c10656	fame	noun
c10657	festschrift	noun
c10658	socrates	
c10659	malt	noun
c10660	malt	verb
c10661	primeval forest	noun
c10662	it's about time	
c10663	make water	verb
c10664	leek	noun
c10665	dachshund	noun
c10666	no smoking	
c10667	beagle	noun
c10668	punctuation	noun
c10669	punctuate	verb
c10670	pester	verb
c10671	perhaps	adv
c10672	maybe	adv
c10673	debris	noun
c10674	his majesty	
c10675	her majesty	
c10676	caesarean section	noun
c10677	de-	
c10678	di-	
c10679	heavy hydrogen	noun
c10680	dis-	
c10681	program	noun
c10682	program	verb
c10683	programmer	noun
c10684	dependent variable	noun
c10685	independent variable	noun
c10686	syllogism	noun
c10687	patient	adj
c10688	patient	noun
c10689	marry	verb
c10690	stoic	noun
c10691	stoic	adj
c10692	reincarnation	noun
c10693	rebirth	noun
c10694	absolute zero	noun
c10695	impact crater	noun
c10696	shed light on	verb
c10697	treasure	noun
c10698	treasure	verb
c10699	treasure trove	noun
c10700	cash register	noun
c10701	treasury	noun
c10702	treasurer	noun
c10703	last but not least	adv
c10704	archipelago	noun
c10705	harmony	noun
c10706	proprietor	noun
c10707	gopher	noun
c10708	swarf	noun
c10709	oak	noun
c10710	oak	adj
c10711	politically correct	adj
c10712	correctly	adv
c10713	politically	adv
c10714	determiner	noun
c10715	determine	verb
c10716	schism	noun
c10717	impatient	adj
c10718	impatiently	adv
c10719	big toe	noun
c10720	fount	noun
c10721	eco-	
c10722	electro-	
c10723	macau	
c10724	ethno-	
c10725	château	noun
c10726	till	
c10727	till	noun
c10728	till	verb
c10729	until	
c10730	denture	noun
c10731	ambidexterity	noun
c10732	chemotherapy	noun
c10733	email	noun
c10734	email	verb
c10735	oaken	adj
c10736	hero	verb
c10737	felicitous	adj
c10738	dystopia	noun
c10739	print	verb
c10740	print	noun
c10741	porn	noun
c10742	fingerprint	noun
c10743	fingerprint	verb
c10744	pornography	noun
c10745	possessive adjective	noun
c10746	pornographic	adj
c10747	pornographically	adv
c10748	pornographer	noun
c10749	porno	noun
c10750	broom	noun
c10751	radical	adj
c10752	radical	noun
c10753	radically	adv
c10754	flash mob	noun
c10755	diet	noun
c10756	diet	adj
c10757	diet	verb
c10758	necrophilia	noun
c10759	tower of babel	
c10760	-gamy	
c10761	-gamous	
c10762	-fold	
c10763	-gate	
c10764	electromechanical	adj
c10765	mechanical	adj
c10766	gastro-	
c10767	genito-	
c10768	-ee	
c10769	toga	noun
c10770	presenteeism	noun
c10771	-ese	
c10772	-ess	
c10773	-ed	
c10774	ward	noun
c10775	ward	verb
c10776	ex-	
c10777	procurement	noun
c10778	spyglass	noun
c10779	binoculars	noun
c10780	weeping willow	noun
c10781	turnip	noun
c10782	rutabaga	noun
c10783	fiancé	noun
c10784	snob	noun
c10785	archer	noun
c10786	fletcher	noun
c10787	outhouse	noun
c10788	portable toilet	noun
c10789	shitload	noun
c10790	bolus	noun
c10791	enteric	adj
c10792	kale	noun
c10793	counterpart	noun
c10794	corn	noun
c10795	zodiac	noun
c10796	squick	noun
c10797	foster family	noun
c10798	prophet	noun
c10799	consummate	adj
c10800	consummate	verb
c10801	honeymoon	noun
c10802	honeymoon	verb
c10803	mead	noun
c10804	hiragana	noun
c10805	wanton	adj
c10806	wanton	noun
c10807	helluva	adv
c10808	debauchery	noun
c10809	belgrade	
c10810	crossbow	noun
c10811	marimba	noun
c10812	bose-einstein condensate	noun
c10813	colony	noun
c10814	tsarevich	noun
c10815	tornado	noun
c10816	complement	noun
c10817	complement	verb
c10818	chromatic	adj
c10819	cap	noun
c10820	gamer	noun
c10821	computer game	noun
c10822	gameplay	noun
c10823	lover	noun
c10824	enchant	verb
c10825	enchanted	adj
c10826	enchanting	adj
c10827	wonder	noun
c10828	wonder	verb
c10829	novel	adj
c10830	novel	noun
c10831	novella	noun
c10832	novelist	noun
c10833	everything	
c10834	everywhere	adv
c10835	nowhere	adv
c10836	somewhere	adv
c10837	pace	noun
c10838	pace	verb
c10839	pace	
c10840	bypass	noun
c10841	bypass	verb
c10842	pasta	noun
c10843	human being	noun
c10844	being	noun
c10845	arsehole	noun
c10846	antipasto	noun
c10847	starter	noun
c10848	dissimilarity	noun
c10849	radiation	noun
c10850	background radiation	noun
c10851	square foot	noun
c10852	square mile	noun
c10853	beef	noun
c10854	beef	adj
c10855	approve	verb
c10856	approving	adj
c10857	approvingly	adv
c10858	hydrochloric acid	noun
c10859	alleluia	noun
c10860	tsunami	noun
c10861	carnage	noun
c10862	fuckwit	noun
c10863	heavy water	noun
c10864	pro	noun
c10865	pro	
c10866	cubic centimetre	noun
c10867	term	noun
c10868	cubic metre	noun
c10869	ad hominem	noun
c10870	uber-	
c10871	umlaut	noun
c10872	approximate	adj
c10873	approximate	verb
c10874	apropos	adj
c10875	apropos	
c10876	apropos	adv
c10877	apt	adj
c10878	crosscut saw	noun
c10879	aristocrat	noun
c10880	aristocratic	adj
c10881	gracefulness	noun
c10882	grace	noun
c10883	grace	verb
c10884	ineffable	adj
c10885	ontogenesis	noun
c10886	inconvenience	noun
c10887	inconvenience	verb
c10888	shotgun	noun
c10889	busybody	noun
c10890	petard	noun
c10891	petard	verb
c10892	congruence	noun
c10893	protein	noun
c10894	vicarious	adj
c10895	atonement	noun
c10896	fetishism	noun
c10897	tong	noun
c10898	tong	verb
c10899	tongs	noun
c10900	triad	noun
c10901	yakuza	noun
c10902	utmost	adj
c10903	utmost	noun
c10904	stern	adj
c10905	stern	noun
c10906	photogenic	adj
c10907	overpriced	adj
c10908	silverfish	noun
c10909	staccato	noun
c10910	legato	adv
c10911	legato	noun
c10912	crescendo	noun
c10913	diminuendo	noun
c10914	ostinato	noun
c10915	twelve-tone technique	noun
c10916	sour	adj
c10917	sour	noun
c10918	sour	verb
c10919	umami	noun
c10920	taste	noun
c10921	taste	verb
c10922	bareback	adj
c10923	bareback	adv
c10924	closet	noun
c10925	closeted	adj
c10926	in the closet	
c10927	come out of the closet	verb
c10928	bender	noun
c10929	bi-curious	adj
c10930	boy band	noun
c10931	girl group	noun
c10932	unidentified flying object	noun
c10933	flying saucer	noun
c10934	breeder	noun
c10935	bubble butt	noun
c10936	fortissimo	adv
c10937	pianissimo	adv
c10938	otiose	adj
c10939	colonize	verb
c10940	prude	noun
c10941	medallion	noun
c10942	medal	noun
c10943	demarcation	noun
c10944	felicity	noun
c10945	moral	adj
c10946	moral	noun
c10947	jailbait	noun
c10948	deft	adj
c10949	nowise	adv
c10950	unix	noun
c10951	godly	adj
c10952	godlike	adj
c10953	demigod	noun
c10954	annul	verb
c10955	allegretto	adv
c10956	allegretto	noun
c10957	augmentative	adj
c10958	augmentative	noun
c10959	in the flesh	
c10960	in person	
c10961	islamist	noun
c10962	islamist	adj
c10963	islamic	adj
c10964	ecclesiastical latin	
c10965	vulgar latin	
c10966	martha	
c10967	smart	verb
c10968	smart	adj
c10969	bogie	noun
c10970	bogey	noun
c10971	consist	verb
c10972	consist	noun
c10973	rheology	noun
c10974	rebarbative	adj
c10975	phrenology	noun
c10976	entrepreneur	noun
c10977	pop group	noun
c10978	pop music	noun
c10979	soda pop	noun
c10980	padlock	noun
c10981	padlock	verb
c10982	dust devil	noun
c10983	devil	
c10984	devil	noun
c10985	subversive	adj
c10986	subversive	noun
c10987	prc	
c10988	wise	adj
c10989	plurale tantum	noun
c10990	bias	noun
c10991	bias	verb
c10992	bias	adj
c10993	bias	adv
c10994	wave	verb
c10995	wave	noun
c10996	fireman	noun
c10997	firewoman	noun
c10998	trepanation	noun
c10999	stub	noun
c11000	stub	verb
c11001	honest	adj
c11002	honesty	noun
c11003	edifice	noun
c11004	fixed	adj
c11005	misdemeanor	noun
c11006	felony	noun
c11007	cyclops	noun
c11008	psyche	noun
c11009	aeneas	
c11010	pax	noun
c11011	arf	
c11012	flexitarian	noun
c11013	nutritional yeast	noun
c11014	legless	adj
c11015	media	noun
c11016	visceral	adj
c11017	mojibake	noun
c11018	south yemen	
c11019	people's democratic republic of yemen	
c11020	kingdom of yemen	
c11021	yemen arab republic	
c11022	middle east	
c11023	paul	
c11024	biomaterial	noun
c11025	whee	
c11026	knot theory	noun
c11027	decimal	adj
c11028	decimal	noun
c11029	hexadecimal	noun
c11030	hexadecimal	adj
c11031	filial	adj
c11032	lachrymose	adj
c11033	bonus	noun
c11034	potsherd	noun
c11035	innkeeper	noun
c11036	cognate	adj
c11037	cognate	noun
c11038	filter	noun
c11039	filter	verb
c11040	filtrate	verb
c11041	appoggiatura	noun
c11042	trill	noun
c11043	trill	verb
c11044	glissando	noun
c11045	dynamics	noun
c11046	lingua franca nova	
c11047	morality	noun
c11048	achromatopsia	noun
c11049	acicular	adj
c11050	microcontroller	noun
c11051	folksy	adj
c11052	inaccuracy	noun
c11053	yum	
c11054	yummy	adj
c11055	delicious	adj
c11056	keynesian	adj
c11057	wi-fi	noun
c11058	quixotic	adj
c11059	roost	noun
c11060	roost	verb
c11061	bondi	
c11062	fin	noun
c11063	ocarina	noun
c11064	acquisition	noun
c11065	acquisitor	noun
c11066	activation	noun
c11067	nonferrous	adj
c11068	actuarial	adj
c11069	fiancée	noun
c11070	vicissitude	noun
c11071	dental	adj
c11072	dental	noun
c11073	meteorology	noun
c11074	numinous	adj
c11075	mesa	noun
c11076	pie	adj
c11077	spruce	noun
c11078	spruce	adj
c11079	off	adv
c11080	off	adj
c11081	off	
c11082	sterilize	verb
c11083	v-chip	noun
c11084	censorship	noun
c11085	censorware	noun
c11086	adagio	noun
c11087	addendum	noun
c11088	adduction	noun
c11089	adductor	noun
c11090	adenitis	noun
c11091	red cross	
c11092	patron	noun
c11093	vase	noun
c11094	eject	verb
c11095	sub	noun
c11096	german empire	
c11097	adjuration	noun
c11098	adoration	noun
c11099	pontificate	noun
c11100	pontificate	verb
c11101	brave	noun
c11102	bravery	noun
c11103	converse	verb
c11104	converse	noun
c11105	much	
c11106	much	adv
c11107	roast	verb
c11108	roast	noun
c11109	roast	adj
c11110	entail	verb
c11111	entail	noun
c11112	assuage	verb
c11113	pelican	noun
c11114	penile	adj
c11115	waiting	noun
c11116	wait	verb
c11117	wait	noun
c11118	wait on	verb
c11119	wait on someone hand and foot	verb
c11120	fluke	noun
c11121	scottish gaelic	
c11122	office	noun
c11123	astroturfing	noun
c11124	kike	noun
c11125	chink	noun
c11126	chink	verb
c11127	gook	noun
c11128	adrenal	adj
c11129	adulteration	noun
c11130	cast iron	noun
c11131	cast iron	adj
c11132	wrought iron	noun
c11133	quicken	verb
c11134	quicksand	noun
c11135	quicksilver	noun
c11136	super	adj
c11137	shut up	verb
c11138	shut up	adj
c11139	regard	noun
c11140	regard	verb
c11141	ubiquitous	adj
c11142	seismicity	noun
c11143	epoch	noun
c11144	adverbial	adj
c11145	adverbial	noun
c11146	contrabassoon	noun
c11147	romanize	verb
c11148	cover version	noun
c11149	tenor	noun
c11150	laity	noun
c11151	layman	noun
c11152	alto	noun
c11153	soprano	noun
c11154	contralto	noun
c11155	baritone	noun
c11156	contrabass	noun
c11157	like	verb
c11158	like	noun
c11159	like	adj
c11160	like	
c11161	reflex arc	noun
c11162	fix	verb
c11163	fix	noun
c11164	bucolic	adj
c11165	bucolic	noun
c11166	untenable	adj
c11167	great-grandmother	noun
c11168	great-grandfather	noun
c11169	inveigh	verb
c11170	galego	
c11171	parsimony	noun
c11172	slob	noun
c11173	certitude	noun
c11174	liminal	adj
c11175	incipient	adj
c11176	timorous	adj
c11177	frock	noun
c11178	undress	verb
c11179	undress	noun
c11180	take off	verb
c11181	mendacious	adj
c11182	alsatian	adj
c11183	alsatian	noun
c11184	german shepherd	noun
c11185	moneyboy	noun
c11186	genitalia	noun
c11187	palindrome	noun
c11188	relative	adj
c11189	relative	noun
c11190	hypoallergenic	adj
c11191	affiliation	noun
c11192	affirmation	noun
c11193	cab	noun
c11194	damn	verb
c11195	damn	adj
c11196	damn	adv
c11197	damn	noun
c11198	clef	noun
c11199	agglomeration	noun
c11200	conclave	noun
c11201	agglutination	noun
c11202	aggravation	noun
c11203	senior	adj
c11204	senior	noun
c11205	junior	adj
c11206	junior	noun
c11207	tautology	noun
c11208	pogrom	noun
c11209	sikh	noun
c11210	sikh	adj
c11211	clamber	verb
c11212	sexy	adj
c11213	aggregation	noun
c11214	coup d'état	noun
c11215	aggressor	noun
c11216	agio	noun
c11217	agitator	noun
c11218	babe	noun
c11219	saint	noun
c11220	saint	verb
c11221	agnus dei	noun
c11222	major scale	noun
c11223	simplex	noun
c11224	duplex	noun
c11225	cynosure	noun
c11226	dad	noun
c11227	agoraphobia	noun
c11228	dale	noun
c11229	calve	verb
c11230	pasty	adj
c11231	pasty	noun
c11232	pastie	noun
c11233	clothing	noun
c11234	jacket	noun
c11235	magus	noun
c11236	arcanum	noun
c11237	kit	noun
c11238	amazon	noun
c11239	try	verb
c11240	try	noun
c11241	gnat	noun
c11242	auntie	noun
c11243	muezzin	noun
c11244	barf	verb
c11245	miscible	adj
c11246	harangue	noun
c11247	harangue	verb
c11248	boner	noun
c11249	muslimize	verb
c11250	get up	verb
c11251	reboot	noun
c11252	reboot	verb
c11253	bun	noun
c11254	germanic	
c11255	germanic	adj
c11256	morning wood	noun
c11257	chivalrous	adj
c11258	cataract	noun
c11259	dirt	noun
c11260	stain	noun
c11261	stain	verb
c11262	filth	noun
c11263	smut	noun
c11264	vulgar	adj
c11265	soldier	noun
c11266	soldier	verb
c11267	bathe	verb
c11268	bathe	noun
c11269	enlarge	verb
c11270	blindness	noun
c11271	dissent	verb
c11272	dissent	noun
c11273	masturbate	verb
c11274	great-grandson	noun
c11275	wedding	noun
c11276	gata	noun
c11277	anima	noun
c11278	cede	verb
c11279	well done	adj
c11280	raise	verb
c11281	raise	noun
c11282	fold	verb
c11283	fold	noun
c11284	jade	noun
c11285	jade	verb
c11286	gong	noun
c11287	digital camera	noun
c11288	consolation	noun
c11289	philosopher's stone	noun
c11290	surface	noun
c11291	surface	verb
c11292	data	noun
c11293	wolf down	verb
c11294	canned	adj
c11295	cheep	verb
c11296	cheep	noun
c11297	courgette	noun
c11298	placenta	noun
c11299	antique	noun
c11300	bugger	noun
c11301	bugger	verb
c11302	ma'am	noun
c11303	madam	noun
c11304	senate	noun
c11305	haircut	noun
c11306	erection	noun
c11307	repent	verb
c11308	duet	noun
c11309	imbroglio	noun
c11310	minnesota	
c11311	possessive	adj
c11312	syncretic	adj
c11313	chamber	noun
c11314	chamber of commerce	noun
c11315	enjoy	verb
c11316	madder	noun
c11317	madder	adj
c11318	birch	noun
c11319	birch	verb
c11320	common noun	noun
c11321	bicameral	adj
c11322	tempest	noun
c11323	tempest	verb
c11324	conspire	verb
c11325	albino	adj
c11326	albino	noun
c11327	chart	noun
c11328	chart	verb
c11329	chaste	adj
c11330	enzyme	noun
c11331	nunchaku	noun
c11332	okinawa	
c11333	skull	noun
c11334	scull	noun
c11335	scull	verb
c11336	white russian	adj
c11337	white russian	noun
c11338	devon	
c11339	cantor	noun
c11340	singer	noun
c11341	square dance	noun
c11342	baud	noun
c11343	student	noun
c11344	encyclopedic	adj
c11345	papua	
c11346	forebode	verb
c11347	homage	noun
c11348	addressee	noun
c11349	aflame	adj
c11350	ut	noun
c11351	ready	adj
c11352	ready	verb
c11353	prima donna	noun
c11354	nessie	
c11355	zazaki	
c11356	manger	noun
c11357	resign	verb
c11358	cage	noun
c11359	cage	verb
c11360	scatter	verb
c11361	enter	verb
c11362	entropy	noun
c11363	crop	noun
c11364	crop	verb
c11365	blaze	noun
c11366	blaze	verb
c11367	chant	verb
c11368	eighty-eight	
c11369	paleologism	noun
c11370	cynophobia	noun
c11371	in the red	
c11372	obeisance	noun
c11373	loch ness monster	
c11374	creature	noun
c11375	universal quantifier	noun
c11376	existential quantifier	noun
c11377	monster	noun
c11378	monster	adj
c11379	martin	noun
c11380	reed	noun
c11381	on end	
c11382	scour	verb
c11383	scour	noun
c11384	right triangle	noun
c11385	nay	adv
c11386	keg	noun
c11387	acute triangle	noun
c11388	obtuse triangle	noun
c11389	bupkis	noun
c11390	trinity	noun
c11391	trinitarian	noun
c11392	trinitarian	adj
c11393	golem	noun
c11394	bulwark	noun
c11395	dragoman	noun
c11396	sidereal	adj
c11397	ethereal	adj
c11398	bane	noun
c11399	bane	verb
c11400	ghoul	noun
c11401	cataclysm	noun
c11402	dent	noun
c11403	dent	verb
c11404	hypnotherapy	noun
c11405	stan	verb
c11406	punch list	noun
c11407	posix	
c11408	boilerplate	noun
c11409	mono	adj
c11410	samizdat	noun
c11411	cooking utensil	noun
c11412	bowl	noun
c11413	bowl	verb
c11414	kentucky	
c11415	solder	noun
c11416	solder	verb
c11417	each	
c11418	each	adv
c11419	of course	adv
c11420	soon	adv
c11421	bravo	noun
c11422	bere	noun
c11423	impure s	noun
c11424	absolute superlative	noun
c11425	gelato	noun
c11426	sooner or later	adv
c11427	zee	noun
c11428	vice	noun
c11429	anti-gay	adj
c11430	calm	adj
c11431	calm	noun
c11432	calm	verb
c11433	ego	noun
c11434	agonist	noun
c11435	campfire	noun
c11436	cease	verb
c11437	dell	noun
c11438	efficacious	adj
c11439	public library	noun
c11440	mummy	noun
c11441	elixir	noun
c11442	amulet	noun
c11443	spawn	verb
c11444	spawn	noun
c11445	vampire	noun
c11446	pariah	noun
c11447	claudia	
c11448	woofer	noun
c11449	delete	verb
c11450	dime	noun
c11451	origami	noun
c11452	immiserate	verb
c11453	beanie	noun
c11454	virama	noun
c11455	candrabindu	noun
c11456	go off	verb
c11457	solitude	noun
c11458	uniform resource locator	noun
c11459	web	noun
c11460	format	noun
c11461	format	verb
c11462	formatting	noun
c11463	fund	noun
c11464	fund	verb
c11465	donation	noun
c11466	manufacture	noun
c11467	manufacture	verb
c11468	dispose	verb
c11469	profession	noun
c11470	pebble	noun
c11471	pebble	verb
c11472	dismount	verb
c11473	tenuous	adj
c11474	gray-collar	adj
c11475	ergo	
c11476	facsimile	noun
c11477	table tennis	noun
c11478	japanize	verb
c11479	catadromous	adj
c11480	pareidolia	noun
c11481	microorganism	noun
c11482	fecundity	noun
c11483	octet	noun
c11484	dine	verb
c11485	embrace	verb
c11486	embrace	noun
c11487	refuse	noun
c11488	refuse	verb
c11489	pernicious	adj
c11490	embark	verb
c11491	forty-five	
c11492	expire	verb
c11493	negress	noun
c11494	hermit	noun
c11495	hermitage	noun
c11496	yale	
c11497	capella	
c11498	friar	noun
c11499	celibate	adj
c11500	celibate	noun
c11501	shoehorn	noun
c11502	shoehorn	verb
c11503	ambivalence	noun
c11504	protest	verb
c11505	protest	noun
c11506	zap	noun
c11507	zap	verb
c11508	wade	verb
c11509	wade	noun
c11510	royal	adj
c11511	royal	noun
c11512	bosnian	adj
c11513	bosnian	noun
c11514	grand duke	noun
c11515	ducal	adj
c11516	fleece	noun
c11517	fleece	verb
c11518	bishopric	noun
c11519	basket case	noun
c11520	veg	verb
c11521	badge	noun
c11522	quartet	noun
c11523	papal	adj
c11524	verve	noun
c11525	frank	adj
c11526	frank	verb
c11527	pedophilia	noun
c11528	hover	verb
c11529	flan	noun
c11530	rule	noun
c11531	rule	verb
c11532	eaglet	noun
c11533	into	
c11534	good day	
c11535	dude	noun
c11536	sherry	noun
c11537	stridulate	verb
c11538	stridulation	noun
c11539	goof	noun
c11540	goof	verb
c11541	stakeholder	noun
c11542	sojourn	noun
c11543	sojourn	verb
c11544	din	noun
c11545	corned beef	noun
c11546	broomstick	noun
c11547	scanlation	noun
c11548	chiaroscuro	noun
c11549	gizzard	noun
c11550	palisade	noun
c11551	obliterate	verb
c11552	guesstimate	noun
c11553	braggadocio	noun
c11554	annihilate	verb
c11555	vanquish	verb
c11556	ire	noun
c11557	ire	verb
c11558	thrall	noun
c11559	aegis	noun
c11560	renegade	noun
c11561	perineal	adj
c11562	e pluribus unum	
c11563	doyen	noun
c11564	cad	noun
c11565	rubble	noun
c11566	ballistics	noun
c11567	retrograde	adj
c11568	retrograde	noun
c11569	motion	noun
c11570	quiver	noun
c11571	quiver	verb
c11572	blend	verb
c11573	catoblepas	noun
