# lang=sv
band	a volume (single book of a publication issued in multi-book format, such as an encyclopedia)
squash	(plant and fruit)
gourmet	someone to whom good food is very important; a
halm	straw, haulm
etcetera	et cetera (and so on)
mark	ground (surface of the Earth (or some other planet, etc.), or the area (immediately) beneath it)
mark	land, ground (area of ground)
mark	ground (distance, etc., similar to English – sometimes figuratively)
sake	saké (rice wine)
start	a ; a beginning (of a race)
start	the starting (of an engine)
älv	a river
hem	home (to one's home)
hem	to someone's home (more generally); to someone's place / house / home, to [name of person]'s, etc.
hem	a home; one's dwelling place, as in a house or a more general geographical place; the abiding place of the affections.
blyfri	without lead, unleaded
mask	a worm
mask	a (cover designed to disguise or protect the face)
namn	name (of a person or something else)
drag	feature, trait, characteristic
drag	lure, trolling spoon
Hawaii	Hawaiian pizza
han	he, the third person singular, masculine, nominative case.
handling	an act, a deed
handling	an act, a document
handling	action
igloo	an (snow shelter)
brat	person who is very careful about following fashion trends; someone who rarely ever acts independently but rather follows peer pressure, usually maintaining an appearance of visible wealth
wallah	(when making an oath)
pellet	a (small, compressed, hard chunk of matter, often feed or wood pellets)
game	(ability to seduce someone)
original	an eccentric or strange person (from notion of a one of a kind)
putter	a sound like boiling water
putter	simmering, boiling
putter	puttering, "putter" (short, dull, quickly repeating noises (from an engine))
fast	caught , captured
fast	fixed, fastened, unmoving
fast	firm, solid (as opposed to liquid)
image	(how one is or works to be perceived by others)
passage	a (leading from one place to another)
passage	(a) , (a) transit (act of passing over, across, or through)
passage	a transit
MP	; a Swedish political (environmental) party
PS	post scriptum
ruin	a (remains of a building)
ruin	(financial bankruptcy)
damp	hyperactivity, going crazy, etc.
host	cough
flock	a (group of animals (or people, by extension, often emphasizing lack of independence or the like))
order	an (command)
order	an (request for some product or service – often of a larger or more involved order)
ah	(expression of understanding, relaxation, contentment, etc.)
ha	To have; to possess, or to have as a property; to come into possession of something concrete or abstract.
ha	Used together with the supine form of a verb in the construction of perfect or pluperfect forms
blod	blood
tack	thanks, thank you
tack	please (to add politeness)
tack	a thank you, a thanks (phrase or gesture that expresses gratitude)
måndag	Monday (now generally considered the first day of the week in non-religious contexts in Sweden)
tisdag	Tuesday (now generally considered the second day of the week in non-religious contexts in Sweden)
torsdag	Thursday (now generally considered the fourth day of the week in non-religious contexts in Sweden)
fredag	Friday (now generally considered the fifth day of the week in non-religious contexts in Sweden)
lördag	Saturday (now generally considered the sixth day of the week in non-religious contexts in Sweden)
söndag	Sunday (now generally considered the seventh day of the week in non-religious contexts in Sweden)
jag	I, self, ego
ni	you (plural subjective case)
ni	you (second-person singular subjective formal) (capitalized , rare in contemporary Swedish)
jaguar	a (cat)
due	ur, you're, you are
tre	three
ledig	free, available, not occupied
ledig	relaxed, casual, informal
rot	root; the part of a plant that anchors the plant body
rot	the part of a tooth extending into the bone holding the tooth in place
